用户ID,订单ID,订单时间,订单状态,订单实付金额,流量来源,商品类目,商品成本,运费,退款金额,退款完成日期
U09_00053,ORD00006139,2025-12-01,已完成,364.76,抖音,美妆,251.03,10,305.8,2026-01-02
U09_00054,ORD00006140,2025-10-06,已完成,131.59,微信,美妆,75.74,10,0.0,
U09_00054,ORD00006141,2025-11-30,已支付,456.98,小红书,数码,194.54,10,0.0,
U09_00055,ORD00006142,2025-10-13,已完成,79.64,微信,食品,36.35,10,0.0,
U09_00055,ORD00006143,2025-11-08,已支付,129.44,搜索引擎,数码,54.66,0,0.0,
U09_00055,ORD00006144,2026-01-12,已支付,84.68,抖音,家居,38.31,10,0.0,
U09_00056,ORD00006145,2025-10-17,已完成,272.49,其他,食品,118.07,10,0.0,
U09_00056,ORD00006146,2025-11-09,已完成,119.74,抖音,数码,50.03,10,0.0,
U09_00056,ORD00006147,2026-02-16,已支付,61.58,其他,数码,38.08,15,0.0,
U09_00057,ORD00006148,2025-10-24,已完成,309.24,抖音,服饰,192.82,10,0.0,
U09_00057,ORD00006149,2025-11-08,已支付,266.06,抖音,服饰,120.88,15,0.0,
U09_00057,ORD00006150,2026-02-16,已完成,74.07,抖音,数码,32.85,10,0.0,
U09_00057,ORD00006151,2026-03-18,已完成,142.92,其他,美妆,80.73,5,0.0,
U09_00058,ORD00006152,2025-10-04,已完成,426.75,微信,数码,201.14,10,0.0,
U09_00058,ORD00006153,2026-02-02,已支付,266.79,搜索引擎,数码,125.22,5,0.0,
U09_00059,ORD00006154,2025-10-17,已支付,252.69,抖音,食品,136.05,5,0.0,
U09_00059,ORD00006155,2025-11-16,已支付,351.76,其他,美妆,193.92,0,340.94,2026-01-08
U09_00060,ORD00006156,2025-10-24,已完成,65.5,小红书,食品,43.57,10,0.0,
U09_00060,ORD00006157,2026-02-17,已完成,195.19,抖音,服饰,96.13,0,0.0,
U09_00061,ORD00006158,2025-10-21,已完成,200.8,微信,食品,122.41,10,0.0,
U09_00061,ORD00006159,2025-12-09,已支付,68.65,其他,食品,35.14,10,0.0,
U09_00061,ORD00006160,2026-02-17,已完成,322.84,抖音,美妆,190.48,0,0.0,
U09_00062,ORD00006161,2025-10-11,已完成,159.53,微信,服饰,80.06,10,0.0,
U09_00062,ORD00006162,2026-01-27,已完成,202.42,微信,数码,111.3,15,0.0,
U09_00063,ORD00006163,2025-10-26,已完成,245.69,微信,服饰,114.84,5,0.0,
U09_00063,ORD00006164,2026-01-30,已完成,348.63,抖音,家居,151.83,15,0.0,
U09_00064,ORD00006165,2025-10-10,已完成,239.63,搜索引擎,家居,151.08,5,0.0,
U09_00065,ORD00006166,2025-10-20,已完成,101.69,微信,食品,59.42,15,0.0,
U09_00065,ORD00006167,2026-04-23,已完成,479.8,抖音,服饰,201.31,10,0.0,
U09_00066,ORD00006168,2025-10-26,已完成,282.92,微信,数码,195.48,10,0.0,
U09_00066,ORD00006169,2025-11-30,已完成,465.06,搜索引擎,食品,202.67,5,0.0,
U09_00066,ORD00006170,2026-01-19,已完成,61.01,微信,家居,34.09,10,0.0,
U09_00066,ORD00006171,2026-03-09,已支付,483.66,微信,美妆,241.26,10,0.0,
U09_00067,ORD00006172,2025-10-29,已完成,372.0,微信,数码,194.39,10,0.0,
U09_00067,ORD00006173,2025-11-14,已完成,305.13,其他,服饰,154.16,0,0.0,
U09_00068,ORD00006174,2025-10-06,已完成,392.04,抖音,家居,193.04,10,0.0,
U09_00068,ORD00006175,2025-12-28,已完成,100.01,微信,服饰,51.28,10,0.0,
U09_00069,ORD00006176,2025-10-06,已完成,284.43,搜索引擎,服饰,115.35,5,0.0,
U09_00069,ORD00006177,2025-11-24,已完成,216.94,搜索引擎,服饰,104.11,10,0.0,
U09_00069,ORD00006178,2026-02-07,已完成,122.69,抖音,家居,56.03,10,67.36,2026-03-31
U09_00070,ORD00006179,2025-10-04,已支付,342.86,抖音,数码,195.54,5,176.43,2025-11-05
U09_00070,ORD00006180,2026-03-07,已支付,291.61,抖音,美妆,175.0,15,0.0,
U09_00071,ORD00006181,2025-10-19,已支付,98.61,微信,美妆,64.66,15,0.0,
U09_00071,ORD00006182,2026-01-31,已完成,212.56,抖音,食品,143.15,10,0.0,
U09_00071,ORD00006183,2026-04-26,已支付,104.42,搜索引擎,食品,66.36,10,63.89,2026-05-16
U09_00072,ORD00006184,2025-10-17,已完成,190.74,搜索引擎,服饰,99.55,5,0.0,
U09_00072,ORD00006185,2025-12-27,已支付,444.49,抖音,服饰,207.54,5,0.0,
U09_00072,ORD00006186,2026-03-28,已完成,301.16,小红书,美妆,207.0,10,0.0,
U09_00073,ORD00006187,2025-10-01,已完成,119.76,其他,美妆,50.99,0,0.0,
U09_00073,ORD00006188,2026-02-11,已完成,219.64,其他,食品,103.88,5,0.0,
U09_00074,ORD00006189,2025-10-15,已支付,231.79,微信,数码,128.54,10,0.0,
U09_00074,ORD00006190,2026-03-11,已完成,166.41,小红书,数码,108.47,15,0.0,
U09_00074,ORD00006191,2026-04-24,已支付,53.1,搜索引擎,数码,28.51,15,0.0,
U09_00075,ORD00006192,2025-10-21,已完成,129.47,小红书,家居,61.4,0,0.0,
U09_00075,ORD00006193,2026-01-01,已完成,98.87,抖音,服饰,43.58,10,0.0,
U09_00076,ORD00006194,2025-10-10,已完成,93.97,小红书,服饰,48.48,15,48.73,2025-11-05
U09_00076,ORD00006195,2025-12-22,已支付,263.68,微信,美妆,166.02,15,0.0,
U09_00076,ORD00006196,2026-02-11,已完成,208.19,小红书,家居,99.69,5,0.0,
U09_00077,ORD00006197,2025-10-13,已完成,224.15,其他,美妆,93.45,15,0.0,
U09_00077,ORD00006198,2025-12-05,已支付,221.27,抖音,食品,128.77,10,0.0,
U09_00077,ORD00006199,2026-01-26,已完成,440.75,抖音,食品,258.57,10,0.0,
U09_00078,ORD00006200,2025-10-01,已完成,298.43,微信,家居,153.99,10,0.0,
U09_00079,ORD00006201,2025-10-14,已完成,461.32,微信,美妆,290.13,5,249.55,2025-12-07
U09_00079,ORD00006202,2025-11-06,已支付,325.57,抖音,食品,216.4,0,232.86,2025-12-23
U09_00079,ORD00006203,2026-01-01,已完成,94.21,小红书,美妆,58.75,15,0.0,
U09_00079,ORD00006204,2026-02-06,已完成,134.34,抖音,家居,74.6,5,0.0,
U09_00080,ORD00006205,2025-10-17,已完成,263.59,小红书,数码,128.27,5,224.43,2025-11-10
U09_00080,ORD00006206,2025-11-04,已支付,336.88,搜索引擎,服饰,174.19,0,0.0,
U09_00080,ORD00006207,2026-03-28,已完成,441.2,其他,食品,224.59,5,0.0,
U09_00081,ORD00006208,2025-10-11,已完成,335.93,微信,食品,196.69,10,0.0,
U09_00081,ORD00006209,2025-11-14,已完成,468.31,小红书,食品,227.92,10,0.0,
U09_00081,ORD00006210,2026-04-28,已完成,168.41,小红书,食品,73.37,10,0.0,
U09_00082,ORD00006211,2025-10-29,已支付,360.66,小红书,数码,205.7,15,0.0,
U09_00082,ORD00006212,2025-11-16,已完成,308.29,抖音,家居,127.83,10,0.0,
U09_00082,ORD00006213,2026-01-11,已完成,284.26,微信,数码,142.04,10,0.0,
U09_00083,ORD00006214,2025-10-28,已支付,439.88,其他,美妆,209.5,15,0.0,
U09_00083,ORD00006215,2025-11-28,已完成,228.37,微信,美妆,107.48,10,0.0,
U09_00083,ORD00006216,2025-12-10,已完成,499.56,微信,服饰,227.14,10,0.0,
U09_00083,ORD00006217,2026-01-09,已完成,129.83,小红书,数码,87.72,10,0.0,
U09_00083,ORD00006218,2026-02-18,已完成,151.21,抖音,食品,62.09,0,0.0,
U09_00084,ORD00006219,2025-10-21,已完成,332.05,抖音,服饰,226.76,10,0.0,
U09_00084,ORD00006220,2026-01-20,已完成,240.34,其他,美妆,158.64,5,0.0,
U09_00085,ORD00006221,2025-10-15,已完成,483.5,微信,食品,316.66,10,0.0,
U09_00085,ORD00006222,2025-11-14,已完成,499.85,其他,数码,320.72,5,288.8,2025-11-28
U09_00085,ORD00006223,2026-02-02,已支付,147.6,其他,美妆,80.7,5,0.0,
U09_00086,ORD00006224,2025-10-26,已完成,480.54,其他,服饰,278.91,10,0.0,
U09_00087,ORD00006225,2025-10-22,已完成,278.18,搜索引擎,食品,188.96,5,214.61,2025-11-15
U09_00087,ORD00006226,2025-12-06,已支付,270.67,抖音,美妆,172.29,10,0.0,
U09_00087,ORD00006227,2026-01-12,已完成,187.2,搜索引擎,家居,130.8,5,0.0,
U09_00088,ORD00006228,2025-10-29,已完成,176.85,小红书,食品,102.18,5,0.0,
U09_00088,ORD00006229,2025-11-27,已支付,461.23,微信,家居,291.12,10,0.0,
U09_00088,ORD00006230,2026-01-06,已完成,427.97,其他,数码,175.72,0,0.0,
U09_00089,ORD00006231,2025-10-28,已完成,99.72,微信,食品,46.74,10,0.0,
U09_00089,ORD00006232,2025-11-21,已支付,294.75,搜索引擎,美妆,190.89,15,0.0,
U09_00090,ORD00006233,2025-10-25,已完成,367.88,抖音,家居,238.45,0,300.13,2025-11-15
U09_00090,ORD00006234,2026-01-04,已完成,141.3,微信,家居,70.15,10,0.0,
U09_00091,ORD00006235,2025-10-16,已完成,202.45,其他,美妆,94.03,15,179.78,2025-11-23
U09_00091,ORD00006236,2025-11-12,已完成,234.54,小红书,食品,120.9,5,0.0,
U09_00091,ORD00006237,2025-12-18,已完成,323.55,抖音,数码,189.37,0,0.0,
U09_00091,ORD00006238,2026-01-26,已完成,82.52,抖音,服饰,36.29,15,0.0,
U09_00091,ORD00006239,2026-03-22,已支付,311.98,搜索引擎,食品,216.18,15,0.0,
U09_00091,ORD00006240,2026-04-24,已完成,276.32,搜索引擎,数码,152.08,5,0.0,
U09_00092,ORD00006241,2025-10-16,已完成,164.08,其他,食品,109.95,5,142.88,2025-11-13
U09_00093,ORD00006242,2025-10-16,已支付,99.82,微信,家居,42.03,15,0.0,
U09_00094,ORD00006243,2025-10-08,已完成,360.48,其他,食品,218.58,5,243.4,2025-12-07
U09_00094,ORD00006244,2025-11-19,已完成,259.52,抖音,家居,171.81,5,0.0,
U09_00094,ORD00006245,2026-01-30,已支付,281.29,其他,食品,171.96,5,0.0,
U09_00095,ORD00006246,2025-10-22,已完成,154.1,小红书,食品,75.79,10,0.0,
U09_00095,ORD00006247,2026-04-03,已支付,477.03,抖音,家居,244.1,5,449.17,2026-05-20
U09_00096,ORD00006248,2025-10-12,已完成,471.95,搜索引擎,家居,264.18,5,0.0,
U09_00096,ORD00006249,2025-11-17,已完成,345.73,小红书,食品,239.83,5,0.0,
U09_00096,ORD00006250,2025-12-19,已支付,197.91,微信,家居,88.96,10,0.0,
U09_00096,ORD00006251,2026-01-15,已支付,58.67,抖音,美妆,24.88,15,0.0,
U09_00097,ORD00006252,2025-10-27,已完成,121.26,抖音,家居,65.6,15,65.4,2025-11-17
U09_00098,ORD00006253,2025-10-27,已完成,391.34,小红书,数码,257.89,0,275.21,2025-12-20
U09_00099,ORD00006254,2025-10-12,已完成,381.5,微信,美妆,161.02,15,0.0,
U09_00099,ORD00006255,2025-11-18,已完成,224.1,抖音,美妆,100.0,5,0.0,
U09_00099,ORD00006256,2025-12-31,已支付,267.67,小红书,家居,174.59,5,0.0,
U09_00100,ORD00006257,2025-10-19,已完成,232.45,微信,食品,149.18,0,0.0,
U09_00100,ORD00006258,2025-11-22,已完成,57.02,其他,食品,28.51,0,0.0,
U09_00100,ORD00006259,2026-02-22,已完成,322.43,其他,服饰,203.38,0,0.0,
U09_00101,ORD00006260,2025-10-28,已支付,333.25,搜索引擎,食品,179.59,10,0.0,
U09_00101,ORD00006261,2025-12-04,已完成,300.19,其他,美妆,165.07,10,0.0,
U09_00101,ORD00006262,2026-04-28,已完成,268.7,搜索引擎,美妆,141.63,10,0.0,
U09_00102,ORD00006263,2025-10-17,已支付,454.72,微信,美妆,240.6,10,0.0,
U09_00102,ORD00006264,2025-12-31,已完成,300.5,其他,食品,204.16,10,0.0,
U09_00102,ORD00006265,2026-02-28,已支付,437.59,抖音,食品,299.47,10,0.0,
U09_00103,ORD00006266,2025-10-18,已支付,202.97,抖音,美妆,87.62,10,0.0,
U09_00103,ORD00006267,2026-03-17,已完成,494.73,微信,家居,280.93,10,0.0,
U09_00104,ORD00006268,2025-10-15,已支付,218.53,微信,食品,130.61,15,130.25,2025-12-14
U09_00104,ORD00006269,2026-01-06,已支付,358.86,搜索引擎,家居,203.85,10,0.0,
U09_00105,ORD00006270,2025-10-21,已完成,335.41,抖音,美妆,216.59,15,0.0,
U09_00105,ORD00006271,2025-12-21,已完成,115.63,小红书,家居,71.66,0,0.0,
U09_00105,ORD00006272,2026-04-07,已完成,291.76,抖音,食品,195.67,15,203.67,2026-05-31
U09_00106,ORD00006273,2025-10-29,已支付,132.79,小红书,数码,89.51,5,0.0,
U09_00106,ORD00006274,2026-02-14,已支付,125.67,微信,数码,82.59,10,0.0,
U09_00107,ORD00006275,2025-10-05,已完成,408.8,微信,食品,168.45,15,0.0,
U09_00107,ORD00006276,2026-02-01,已完成,158.23,微信,食品,78.66,5,0.0,
U09_00108,ORD00006277,2025-10-31,已完成,277.98,搜索引擎,家居,169.84,5,0.0,
U09_00108,ORD00006278,2026-03-31,已支付,310.52,微信,数码,163.31,5,0.0,
U09_00109,ORD00006279,2025-10-03,已完成,459.55,搜索引擎,家居,312.99,15,0.0,
U09_00109,ORD00006280,2025-12-25,已支付,459.65,其他,家居,204.02,5,0.0,
U09_00109,ORD00006281,2026-01-07,已完成,310.23,其他,服饰,176.44,15,0.0,
U09_00109,ORD00006282,2026-04-24,已完成,185.07,小红书,美妆,83.63,10,180.91,2026-06-12
U09_00110,ORD00006283,2025-10-19,已完成,147.71,搜索引擎,服饰,65.41,0,0.0,
U09_00110,ORD00006284,2025-11-02,已支付,65.99,微信,数码,30.05,10,0.0,
U09_00110,ORD00006285,2026-02-28,已完成,281.33,小红书,食品,122.82,10,0.0,
U09_00110,ORD00006286,2026-04-27,已完成,293.55,微信,食品,165.92,5,0.0,
U09_00111,ORD00006287,2025-10-26,已支付,438.76,微信,家居,247.81,15,0.0,
U09_00111,ORD00006288,2026-02-16,已完成,176.06,搜索引擎,食品,99.56,10,0.0,
U09_00111,ORD00006289,2026-03-07,已完成,126.94,微信,美妆,71.24,10,0.0,
U09_00112,ORD00006290,2025-10-15,已完成,92.12,小红书,服饰,56.1,15,0.0,
U09_00113,ORD00006291,2025-10-26,已完成,88.19,抖音,美妆,39.25,10,0.0,
U09_00113,ORD00006292,2025-11-04,已支付,120.64,抖音,美妆,71.3,0,0.0,
U09_00113,ORD00006293,2025-12-13,已完成,130.37,其他,数码,56.11,10,0.0,
U09_00113,ORD00006294,2026-01-13,已完成,302.45,抖音,服饰,163.53,0,0.0,
U09_00113,ORD00006295,2026-03-02,已完成,463.09,小红书,家居,203.41,10,0.0,
U09_00114,ORD00006296,2025-10-10,已支付,51.9,搜索引擎,食品,26.12,15,0.0,
U09_00114,ORD00006297,2026-01-30,已完成,271.2,搜索引擎,数码,170.88,15,252.41,2026-03-17
U09_00114,ORD00006298,2026-04-09,已完成,225.19,微信,食品,91.25,15,0.0,
U09_00115,ORD00006299,2025-10-19,已完成,331.08,微信,数码,198.68,15,0.0,
U09_00115,ORD00006300,2025-11-05,已完成,478.5,其他,美妆,205.65,0,0.0,
U09_00116,ORD00006301,2025-10-01,已支付,272.58,微信,数码,124.7,5,0.0,
U09_00116,ORD00006302,2025-12-09,已支付,114.34,微信,家居,62.53,15,0.0,
U09_00117,ORD00006303,2025-10-04,已完成,239.52,微信,家居,159.3,0,0.0,
U09_00117,ORD00006304,2026-01-04,已完成,169.74,微信,服饰,100.34,10,0.0,
U09_00117,ORD00006305,2026-02-16,已完成,85.77,抖音,服饰,47.19,0,0.0,
U09_00118,ORD00006306,2025-10-12,已支付,336.5,微信,家居,196.43,15,0.0,
U09_00119,ORD00006307,2025-10-30,已支付,248.53,抖音,数码,118.47,10,0.0,
U09_00120,ORD00006308,2025-10-01,已完成,145.63,抖音,服饰,71.44,5,0.0,
U09_00120,ORD00006309,2025-11-12,已支付,139.82,微信,数码,61.62,10,0.0,
U09_00120,ORD00006310,2026-01-10,已完成,307.49,抖音,食品,140.68,10,0.0,
U09_00120,ORD00006311,2026-02-20,已完成,480.48,微信,服饰,219.85,10,0.0,
U09_00121,ORD00006312,2025-10-18,已完成,458.0,其他,服饰,249.33,10,0.0,
U09_00121,ORD00006313,2025-11-11,已完成,256.47,抖音,家居,144.05,10,174.13,2025-12-28
U09_00121,ORD00006314,2025-12-22,已完成,469.97,微信,美妆,217.83,10,0.0,
U09_00121,ORD00006315,2026-03-23,已支付,323.43,抖音,家居,158.32,5,0.0,
U09_00122,ORD00006316,2025-10-31,已支付,136.04,抖音,食品,86.7,5,0.0,
U09_00122,ORD00006317,2026-04-09,已完成,81.55,搜索引擎,食品,49.61,0,0.0,
U09_00123,ORD00006318,2025-10-26,已支付,147.52,抖音,美妆,94.86,0,0.0,
U09_00123,ORD00006319,2025-12-18,已完成,69.9,其他,数码,33.18,10,0.0,
U09_00124,ORD00006320,2025-10-04,已支付,261.38,搜索引擎,食品,116.79,0,239.73,2025-11-17
U09_00124,ORD00006321,2025-11-03,已完成,94.78,其他,服饰,64.87,10,0.0,
U09_00124,ORD00006322,2026-01-08,已完成,265.2,其他,食品,119.84,10,0.0,
U09_00125,ORD00006323,2025-10-20,已完成,228.77,抖音,数码,123.17,0,0.0,
U09_00125,ORD00006324,2026-01-24,已完成,453.9,搜索引擎,服饰,206.7,5,0.0,
U09_00125,ORD00006325,2026-02-20,已完成,100.07,抖音,食品,46.07,15,0.0,
U09_00126,ORD00006326,2025-10-01,已完成,393.38,抖音,数码,157.61,10,338.04,2025-11-15
U09_00126,ORD00006327,2025-11-18,已完成,176.62,其他,数码,120.14,10,0.0,
U09_00126,ORD00006328,2025-12-16,已支付,183.3,小红书,食品,79.32,5,0.0,
U09_00126,ORD00006329,2026-02-14,已完成,458.83,抖音,家居,221.43,15,230.15,2026-04-07
U09_00127,ORD00006330,2025-10-05,已支付,201.25,小红书,家居,100.3,10,0.0,
U09_00127,ORD00006331,2026-03-29,已完成,499.31,其他,美妆,250.71,10,0.0,
U09_00127,ORD00006332,2026-04-26,已完成,142.58,搜索引擎,数码,87.08,10,0.0,
U09_00128,ORD00006333,2025-10-31,已完成,357.24,搜索引擎,服饰,199.57,15,0.0,
U09_00128,ORD00006334,2025-11-30,已支付,465.14,小红书,家居,291.6,15,0.0,
U09_00128,ORD00006335,2025-12-19,已完成,256.5,抖音,数码,126.28,0,153.5,2026-02-12
U09_00129,ORD00006336,2025-10-08,已完成,306.52,其他,数码,137.43,15,0.0,
U09_00130,ORD00006337,2025-10-26,已支付,221.87,搜索引擎,食品,108.31,5,0.0,
U09_00130,ORD00006338,2025-12-09,已完成,294.33,其他,数码,135.89,10,0.0,
U09_00130,ORD00006339,2026-02-28,已完成,385.73,抖音,服饰,261.87,5,0.0,
U09_00131,ORD00006340,2025-10-08,已完成,315.74,抖音,服饰,147.41,10,0.0,
U09_00131,ORD00006341,2025-12-23,已完成,116.43,其他,食品,68.23,10,0.0,
U09_00132,ORD00006342,2025-10-26,已完成,165.39,抖音,家居,84.01,0,0.0,
U09_00133,ORD00006343,2025-10-30,已支付,282.3,搜索引擎,食品,182.34,5,0.0,
U09_00133,ORD00006344,2026-02-16,已支付,106.22,抖音,美妆,65.85,10,0.0,
U09_00133,ORD00006345,2026-04-24,已完成,152.29,小红书,家居,74.51,15,117.44,2026-05-22
U09_00134,ORD00006346,2025-10-28,已完成,189.72,搜索引擎,美妆,117.66,0,0.0,
U09_00134,ORD00006347,2025-12-19,已完成,403.62,其他,家居,174.8,5,0.0,
U09_00135,ORD00006348,2025-10-31,已完成,248.98,微信,食品,108.35,10,0.0,
U09_00136,ORD00006349,2025-10-06,已完成,99.14,微信,服饰,64.26,15,0.0,
U09_00136,ORD00006350,2026-03-17,已完成,147.96,搜索引擎,美妆,93.66,0,0.0,
U09_00137,ORD00006351,2025-10-15,已完成,393.65,抖音,服饰,234.92,5,0.0,
U09_00137,ORD00006352,2025-11-24,已完成,480.41,其他,美妆,193.23,5,0.0,
U09_00138,ORD00006353,2025-10-22,已支付,198.97,小红书,食品,116.74,15,0.0,
U09_00138,ORD00006354,2025-11-12,已完成,212.98,微信,家居,121.38,5,204.74,2026-01-03
U09_00139,ORD00006355,2025-10-28,已完成,126.28,抖音,数码,56.42,15,0.0,
U09_00140,ORD00006356,2025-10-05,已支付,120.99,其他,服饰,49.78,10,0.0,
U09_00140,ORD00006357,2026-02-17,已完成,345.58,搜索引擎,数码,229.5,10,0.0,
U09_00141,ORD00006358,2025-10-08,已支付,255.18,小红书,数码,166.67,15,0.0,
U09_00141,ORD00006359,2025-11-03,已完成,248.2,搜索引擎,服饰,144.58,10,0.0,
U09_00142,ORD00006360,2025-10-03,已完成,444.02,其他,服饰,269.62,15,0.0,
U09_00142,ORD00006361,2025-11-16,已完成,72.91,搜索引擎,数码,43.23,5,0.0,
U09_00142,ORD00006362,2026-02-13,已支付,331.91,搜索引擎,食品,178.07,0,0.0,
U09_00143,ORD00006363,2025-10-11,已支付,151.87,其他,服饰,95.6,10,0.0,
U09_00143,ORD00006364,2025-11-06,已支付,278.08,抖音,服饰,164.52,15,0.0,
U09_00143,ORD00006365,2025-12-14,已完成,76.08,抖音,食品,36.04,10,0.0,
U09_00144,ORD00006366,2025-10-27,已支付,156.02,其他,食品,66.56,0,0.0,
U09_00145,ORD00006367,2025-10-02,已完成,242.26,搜索引擎,美妆,165.85,10,0.0,
U09_00145,ORD00006368,2025-12-10,已完成,485.66,微信,数码,209.76,10,0.0,
U09_00145,ORD00006369,2026-01-01,已支付,405.99,小红书,美妆,277.81,10,0.0,
U09_00145,ORD00006370,2026-03-30,已支付,63.54,微信,数码,35.21,5,0.0,
U09_00146,ORD00006371,2025-10-21,已完成,329.23,小红书,数码,194.46,0,0.0,
U09_00146,ORD00006372,2025-12-11,已支付,406.46,搜索引擎,美妆,169.26,10,0.0,
U09_00147,ORD00006373,2025-10-16,已完成,436.04,抖音,家居,274.79,15,0.0,
U09_00147,ORD00006374,2025-11-01,已支付,242.6,搜索引擎,食品,164.69,0,132.88,2025-12-15
U09_00147,ORD00006375,2025-12-18,已支付,378.51,微信,食品,153.9,0,306.65,2026-01-14
U09_00147,ORD00006376,2026-01-17,已完成,496.69,小红书,美妆,330.99,5,0.0,
U09_00148,ORD00006377,2025-10-12,已完成,456.01,抖音,美妆,231.42,5,0.0,
U09_00148,ORD00006378,2025-11-10,已完成,445.32,搜索引擎,家居,288.16,0,0.0,
U09_00148,ORD00006379,2026-03-31,已完成,336.22,其他,服饰,182.07,10,0.0,
U09_00149,ORD00006380,2025-10-14,已完成,62.1,微信,服饰,42.09,10,0.0,
U09_00150,ORD00006381,2025-10-16,已支付,305.42,抖音,数码,176.2,10,0.0,
U09_00150,ORD00006382,2025-11-24,已完成,163.8,其他,数码,78.14,10,135.31,2026-01-08
U09_00150,ORD00006383,2025-12-15,已支付,435.91,抖音,数码,240.04,10,0.0,
U09_00150,ORD00006384,2026-01-16,已支付,417.45,搜索引擎,食品,226.38,10,0.0,
U09_00150,ORD00006385,2026-02-22,已完成,468.72,抖音,家居,265.69,0,0.0,
U09_00151,ORD00006386,2025-10-03,已支付,64.21,其他,家居,27.08,10,52.91,2025-10-27
U09_00151,ORD00006387,2025-12-04,已支付,69.78,微信,食品,37.52,10,0.0,
U09_00151,ORD00006388,2026-01-11,已完成,435.75,搜索引擎,服饰,204.41,5,0.0,
U09_00151,ORD00006389,2026-04-22,已完成,403.49,其他,食品,170.58,0,0.0,
U09_00152,ORD00006390,2025-10-22,已支付,355.63,小红书,美妆,156.32,10,0.0,
U09_00152,ORD00006391,2025-11-10,已完成,412.49,抖音,家居,186.36,0,0.0,
U09_00153,ORD00006392,2025-10-24,已完成,404.25,小红书,数码,199.09,15,0.0,
U09_00153,ORD00006393,2025-11-14,已完成,405.07,微信,家居,279.25,5,0.0,
U09_00153,ORD00006394,2025-12-18,已完成,82.33,小红书,服饰,34.04,15,0.0,
U09_00153,ORD00006395,2026-03-22,已完成,491.41,搜索引擎,服饰,303.04,5,0.0,
U09_00153,ORD00006396,2026-04-26,已完成,126.5,微信,家居,82.23,5,0.0,
U09_00154,ORD00006397,2025-10-11,已支付,472.71,抖音,食品,233.57,10,0.0,
U09_00154,ORD00006398,2025-11-01,已完成,272.7,小红书,数码,184.57,15,0.0,
U09_00155,ORD00006399,2025-10-04,已支付,286.15,抖音,服饰,157.8,0,0.0,
